,source,author,title,description,url,urlToImage,publishedAt,content
0,"{'id': 'business-insider', 'name': 'Business Insider'}","Grace Kay,Jacob Shamsian,Katie Balevic",See the moment Caroline Ellison got into the wrong car after leaving a chaotic courthouse scene,The media circus outside Manhattan federal court picked up Tuesday when journalists waited for Ellison to take the stand.,https://www.businessinsider.com/photos-caroline-ellison-got-into-wrong-car-after-court-2023-10,https://i.insider.com/6526f54455f52b01b35ce9f4?width=1200&format=jpeg,2023-10-11T20:19:05Z,"Caroline Ellison took the stand in SBF's criminal trial.Spencer Platt/Getty Images
<ul>
<li>Caroline Ellison got into the wrong car as she departed from the courthouse on Tuesday.</li>
<li>A picture… [+2085 chars]"
1,"{'id': None, 'name': 'Hackaday'}",Maya Posch,"Out With The Circus Animals, In With The Holograms","As futuristic as holographic technology may sound, in a sense it’s actually already in widespread commercial use. Concerts and similar events already use volumetric projection, with a fine mesh (hologram …read more",https://hackaday.com/2023/09/11/out-with-the-circus-animals-in-with-the-holograms/,https://hackaday.com/wp-content/uploads/2023/09/germanys-roncalli-circ.jpg,2023-09-12T02:00:51Z,"As futuristic as holographic technology may sound, in a sense it’s actually already in widespread commercial use. Concerts and similar events already use volumetric projection, with a fine mesh (holo… [+1390 chars]"
2,"{'id': 'wired', 'name': 'Wired'}",Paresh Dave,Meet the Law Geeks Exposing Google’s Secretive Antitrust Trial,A historic antitrust trial sees Google accused of unlawfully monopolizing search. A handful of antitrust activists are trying to make sure the world sees all the action.,https://www.wired.com/story/law-geeks-exposing-google-secretive-antitrust-trial/,"https://media.wired.com/photos/650b959311224ac51425773d/191:100/w_1280,c_limit/Reporters-On-Google-Antitrust-Trial-Business-1411232503.jpg",2023-09-21T12:00:00Z,"Months out of law school, Yosef Weitzman already has a huge courtroom role in the biggest antitrust trial of the century. In a US federal trial that started last week, Google is accused of unlawfully… [+3338 chars]"
3,"{'id': None, 'name': 'Boing Boing'}",Rob Beschizza,"Judge orders Intuit to stop lying about TurboTax being ""free""","Among America's obscenities is the existence of its ""tax-filing industry,"" wherein normal everyday folks pay through the nose to file their taxes. The corporate circus of rent-seeking and regulatory capture which enables it is firmly entrenched [Propublica], …",https://boingboing.net/2023/09/09/judge-orders-intuit-to-stop-lying-about-turbotax-being-free.html,https://i0.wp.com/boingboing.net/wp-content/uploads/2021/02/yutbotax.jpg?fit=722%2C334&ssl=1,2023-09-09T15:12:10Z,"According to Chappell's 242-page ruling, ""the evidence proves that Intuit engaged in deceptive advertising in violation of Section 5 of the FTC Act."" Intuit ""advertised to consumers that they could f… [+828 chars]"
4,"{'id': None, 'name': 'Boing Boing'}",Carla Sinclair,"GOP adds more chaos with not 1, not 2, but 9 more House speaker candidates","""The show must go on,"" as they say in circus-speak — and on and on, when it comes to the chaotic GOP and their search for a House speaker. So instead of zeroing in on one person they can all agree on to take control of the House, they've decided to prolong th…",https://boingboing.net/2023/10/23/gop-adds-more-chaos-with-not-1-not-2-but-9-more-house-speaker-candidates.html,https://i0.wp.com/boingboing.net/wp-content/uploads/2023/10/kevin-mccarthy.jpeg?fit=1200%2C798&ssl=1,2023-10-23T12:26:21Z,"""The show must go on,"" as they say in circus-speak and on and on, when it comes to the chaotic GOP and their search for a House speaker. So instead of zeroing in on one person they can all agree on t… [+1782 chars]"
5,"{'id': None, 'name': 'Hackaday'}",Dan Maloney,"Hackaday Podcast 236: The Car Episode, Building Leonardo’s Water Mill, Reviving Radio Shack","Elliot and Dan got together this time around to recap the week in hacks, and it looks like the Hackaday writing crew very much had cars on their minds. We both took the bait, with tales of privacy-…",https://hackaday.com/2023/09/15/hackaday-podcast-236-the-car-episode-building-leonardos-water-mill-reviving-radio-shack/,https://hackaday.com/wp-content/uploads/2016/05/microphone.jpg,2023-09-15T16:15:10Z,"Elliot and Dan got together this time around to recap the week in hacks, and it looks like the Hackaday writing crew very much had cars on their minds. We both took the bait, with tales of privacy-vi… [+1009 chars]"
6,"{'id': None, 'name': 'Boing Boing'}",Carla Sinclair,Unpopular Lauren Boebert is in Colorado apologizing to voters after Beetlejuice debacle,"Holier-than-thou Rep. Lauren Boebert is still facing backlash from her Christian constituents since her humiliating Beetlejuice escapade that got her kicked out of the family-friendly theater. So much so, in fact, that the MAGA lawmaker has run back to Colora…",https://boingboing.net/2023/10/30/unpopular-lauren-boebert-is-in-colorado-apologizing-to-voters-after-beetlejuice-debacle.html,https://i0.wp.com/boingboing.net/wp-content/uploads/2023/02/bobo.jpg?fit=1200%2C800&ssl=1,2023-10-30T20:57:52Z,Holier-than-thou Rep. Lauren Boebert is still facing backlash from her Christian constituents since her humiliating Beetlejuice escapade that got her kicked out of the family-friendly theater. So muc… [+1783 chars]
7,"{'id': None, 'name': 'Stereogum'}",Chris DeVille,Circus Devils – “Here We Are”,"Some of you are Robert Pollard completists, and for you I will share this new song from Circus Devils, the Guided By Voices leader’s side project with brothers Todd and Tim Tobias. “Here We Are” is the lead single from Squeeze The Needle, the first Circus Dev…",https://www.stereogum.com/2237306/circus-devils-here-we-are/music/,https://static.stereogum.com/uploads/2023/09/Squeeze-The-Needle-1695744763.jpeg,2023-09-26T16:23:41Z,"Some of you are Robert Pollard completists, and for you I will share this new song from Circus Devils, the Guided By Voices leader’s side project with brothers Todd and Tim Tobias. “Here We Are” is t… [+776 chars]"
8,"{'id': None, 'name': 'Boing Boing'}",Carla Sinclair,"As Jordan prepares for yet another vote, Republicans rage against Matt Gaetz (video)","Step right up, folks! Another day, another speakerless chaos act awaits.



After twice-failed candidate Gym Jordan hit the pause button yesterday, saying he supported Speaker pro tem Patrick McHenry to temporary fill in until January, he's now back in the ru…",https://boingboing.net/2023/10/20/as-jordan-prepares-for-yet-another-vote-republicans-rage-against-matt-gaetz-video.html,https://i0.wp.com/boingboing.net/wp-content/uploads/2022/08/gaetz-scaled.jpeg?fit=1200%2C688&ssl=1,2023-10-20T10:04:10Z,"Step right up, folks! Another day, another speakerless chaos act awaits.
After twice-failed candidate Gym Jordan hit the pause button yesterday, saying he supported Speaker pro tem Patrick McHenry t… [+1223 chars]"
9,"{'id': None, 'name': 'Boing Boing'}",Carla Sinclair,"Republican lawmakers vent about their own inept GOP colleagues: ""A bunch of idiots"" (video)","As the dysfunctional House Republicans wait for today's 10am meeting to find out who won't be filling the empty Speaker seat again, Rep. Austin Scott (R–GA) calls his colleagues ""a bunch of idiots"" while Rep. Don Bacon (R–NE) accuses his colleagues of actuall…",https://boingboing.net/2023/10/13/republican-lawmakers-vent-about-their-own-inept-gop-colleagues-a-bunch-of-idiots-video.html,https://i0.wp.com/boingboing.net/wp-content/uploads/2023/10/austin-scott.jpeg?fit=1200%2C671&ssl=1,2023-10-13T12:43:30Z,"As the dysfunctional House Republicans wait for today's 10am meeting to find out who won't be filling the empty Speaker seat again, Rep. Austin Scott (RGA) calls his colleagues ""a bunch of idiots"" wh… [+1215 chars]"
10,"{'id': None, 'name': 'Caschys Blog'}",André Westphal,Circus Theater Roncalli: Hologramme ersetzen Tiere,"Der Zirkus Roncalli bzw. eigentlich „Circus Theater Roncalli“, hatte sich schon 1991 von Elefanten und Löwen aus seinem Programm verabschiedet. Seit 2018 nutzt man gar keine Tiere mehr. Hintergrund sind natürlich Bedenken um das Tierwohl und die negative Publ…",https://stadt-bremerhaven.de/circus-theater-roncalli-hologramme-ersetzen-tiere/,https://stadt-bremerhaven.de/wp-content/uploads/2023/09/Roncalli-Logo.jpg,2023-09-16T15:00:50Z,"Der Zirkus Roncalli bzw. eigentlich „Circus Theater Roncalli“, hatte sich schon 1991 von Elefanten und Löwen aus seinem Programm verabschiedet. Seit 2018 nutzt man gar keine Tiere mehr. Hintergrund s… [+2268 chars]"
11,"{'id': 'die-zeit', 'name': 'Die Zeit'}",ZEIT ONLINE: Arbeit - Navina Reus,"Bernhard Paul: ""Sagen Sie nicht Firma, das tut mir weh!""",Bernhard Paul führt den Circus Roncalli seit fast fünfzig Jahren. Ein Gespräch über Kompromisse und was seine drei Kinder besser können als er.,https://www.zeit.de/zustimmung?url=https%3A%2F%2Fwww.zeit.de%2Fzeit-fuer-unternehmer%2F2023%2F02%2Fbernhard-paul-circus-roncalli-zirkusdirektor,,2023-09-01T10:11:34Z,"When browsing with ads:
We collect personal data and also transmit it to third-party providers
 that help us improve and finance our digital content. Some of the information stored on your device, … [+821 chars]"
12,"{'id': 'bbc-news', 'name': 'BBC News'}",,KSI fight like a 'circus' - Fury,"Tommy Fury admits his fight against YouTube star KSI in a crossover cruiserweight bout at Manchester's AO Arena is more like a ""circus"" than a professional bout.",https://www.bbc.co.uk/sport/av/boxing/67095306,https://ichef.bbci.co.uk/news/1024/cpsprodpb/3D90/production/_131406751_p0gl5jq7.jpg,2023-10-12T16:34:44Z,"Up Next. Could Joshua and KSI fight on same card in the future? Video, 00:02:54Could Joshua and KSI fight on same card in the future?"
13,"{'id': None, 'name': 'Yahoo Entertainment'}",NBC,'Nobody's driving the bus': GOP extremists lead party toward political disaster,Between Kevin McCarthy's failure to rein in House Republicans on a mission to help Trump with a politically ill-advised hollow impeachment inquiry into...,https://news.yahoo.com/nobodys-driving-bus-gop-extremists-033046935.html,https://s.yimg.com/ny/api/res/1.2/D8vg8OKyxiDj0JFyAHErDA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzU-/https://media.zenfs.com/en/nbcu_713/f3a6f053b7eaf1d73ed975b6c1489471,2023-09-13T03:30:46Z,"Between Kevin McCarthy's failure to rein in House Republicans on a mission to help Trump with a politically ill-advised hollow impeachment inquiry into President Joe Biden, and Mitch McConnell's fail… [+322 chars]"
14,"{'id': None, 'name': 'BBC News'}",Adam Scovell,John le Carré's 'The Spy Who Came in from the Cold' is the ultimate spy novel,"As it turns 60, Adam Scovell celebrates the gritty power of this tale of a disillusioned British agent who's the opposite of James Bond, which was rooted in Le Carré's own experiences in espionage.",https://www.bbc.com/culture/article/20230831-why-john-le-carrs-the-spy-who-came-in-from-the-cold-is-the-ultimate-spy-novel,https://ychef.files.bbci.co.uk/live/624x351/p0g9tybt.jpg,2023-09-03T23:21:17Z,"Set against the backdrop of a divided, post-war Berlin, the novel tells the story of disillusioned British agent Alec Leamas. Leamas has failed in his mission as head of the West Berlin office of the… [+2529 chars]"
15,"{'id': None, 'name': 'Boing Boing'}",Carla Sinclair,"Laura Loomer attacks Marjorie Taylor Greene on X: ""You are a CON WOMAN""","Marjorie Taylor Greene found her MAGA horns locked with those of far-right agitator Laura Loomer, who had some choice — and accurate — words to say about Empty G today: ""You are a CON WOMAN.""



Greene is no stranger to mean girl tiffs, but her usual sparring…",https://boingboing.net/2023/09/01/laura-loomer-attacks-marjorie-taylor-greene-on-x-you-are-a-con-woman.html,https://i0.wp.com/boingboing.net/wp-content/uploads/2023/02/mjt2.jpg?fit=1200%2C800&ssl=1,2023-09-01T22:31:59Z,"Marjorie Taylor Greene found her MAGA horns locked with those of far-right agitator Laura Loomer, who had some choice and accurate words to say about Empty G today: ""You are a CON WOMAN.""
Greene is … [+1327 chars]"
16,"{'id': 'business-insider', 'name': 'Business Insider'}","Juliana Kaplan,Ayelet Sheffey",Americans are 10 days away from a federal government shutdown and Republicans still can't agree on a way out,"A shutdown could make travel woes worse and leave thousands of kids without childcare, but right now it's looking unavoidable.",https://www.businessinsider.com/government-shutdown-2023-update-likelihood-when-will-it-start-2023-9,https://i.insider.com/650af754bf943d00195c5423?width=1200&format=jpeg,2023-09-20T14:23:24Z,"Rep.-elect Kevin McCarthy (R-Calif.) reacts after a fourth round of voting for a new House Speaker on the second day of the 118th Congress, Wednesday, January 4, 2023, at the US Capitol in Washington… [+3786 chars]"
17,"{'id': 'bleacher-report', 'name': 'Bleacher Report'}",Adam Wells,Mavericks' Luka Dončić on Circus Shot vs. Nets: 'I Don't Know How I Made It',Luka Dončić surprised himself with his circus shot that proved to be the difference for the Dallas Mavericks in their 125-120 victory over the Brooklyn Nets…,https://bleacherreport.com/articles/10095142-mavericks-luka-doncic-on-circus-shot-vs-nets-i-dont-know-how-i-made-it,"https://media.bleacherreport.com/image/upload/c_fill,g_faces,w_3800,h_2000,q_95/v1698496391/algemzjs1eqew1qcxu4r.jpg",2023-10-28T12:44:50Z,"Glenn James/NBAE via Getty Images
Luka Doni surprised himself with his circus shot that proved to be the difference for the Dallas Mavericks in their 125-120 victory over the Brooklyn Nets on Friday… [+1106 chars]"
18,"{'id': None, 'name': 'Frandroid'}",Matthieu Lauraux,Cette veste Continental pour vélo est la première à être détectable par les caméras des voitures,"Très technique et toutes saisons, cette veste signée Urban Circus et Continental pour les vélos (électriques) se veut la première à être détectable par les caméras de voitures.",https://www.frandroid.com/survoltes/velo-electrique/1820831_cette-veste-continental-pour-velo-est-la-premiere-a-etre-detectable-par-les-cameras-des-voitures,https://images.frandroid.com/wp-content/uploads/2023/10/veste-velo-reflechissante-urban-circus-continental.jpg,2023-10-04T12:31:40Z,"Très technique et toutes saisons, cette veste signée Urban Circus et Continental pour les vélos (électriques) se veut la première à être détectable par les caméras de voitures.
Source : Urban Circus… [+2089 chars]"
19,"{'id': None, 'name': 'Simone.org'}",,The Honeypot Diaries: Thousands of Daily Attacks on My Home Network,"About a year ago, I set up some honeypots on my home network, laying out digital mousetraps for bots.
At first, I didn't believe it—thousands of attacks hamm...",https://simone.org/honeypot-diaries/,https://,2023-10-07T06:20:36Z,"06 Oct, 2023
About a year ago, I set up some honeypots on my home network, laying out digital mousetraps for bots.
At first, I didn't believe itthousands of attacks hammer my unremarkable home netw… [+904 chars]"
20,"{'id': None, 'name': 'Cheezburger.com'}","Eleonora Bader, Eleonora Bader",Top Painfully Awkward LinkedIn Flops for Employees 'Embracing' Team Morale,"Scrolling through LinkedIn is so painfully awkward and fake, that I find it hard to believe people actually put time and effort into creating an online persona that will gather the admiration of hundreds or thousands. Why do we need to hear about the birth of…",https://cheezburger.com/22053637/top-painfully-awkward-linkedin-flops-for-employees-embracing-team-morale,https://i.chzbgr.com/thumb1200/22053637/hB29C24F1/top-painfully-awkward-linkedin-flops-for-employees-embracing-team-morale,2023-09-03T14:00:00Z,"Scrolling through LinkedIn is so painfully awkward and fake, that I find it hard to believe people actually put time and effort into creating an online persona that will gather the admiration of hund… [+713 chars]"
21,"{'id': None, 'name': 'Highsnobiety'}",,You Can Buy Travis Scott Tickets For Less Than a Latte,"Travis Scott may have released one of the most talked-about albums of the year, but that hype isn’t translating into ticket sales.Scott’s “Utopia – Circus Maxi…",https://www.highsnobiety.com/p/travis-scott-utopia-tour-low-demand/,https://www.highsnobiety.com/static-assets/dato/1697135853-travis-scott-tour.jpg,2023-10-12T18:56:25Z,"Travis Scott may have released one of the most talked-about albums of the year, but that hype isnt translating into ticket sales.
Scotts Utopia Circus Maximus tour is the rappers first proper perfor… [+1520 chars]"
22,"{'id': None, 'name': '/FILM'}",staff@slashfilm.com (BJ Colangelo),All Of The Animatronics In Five Nights At Freddy's Explained,The cast of animatronics inside Freddy Fazbear&amp;#39;s Pizzeria in Five Nights at Freddy&amp;#39;s is truly monstrous. Here&amp;#39;s who you need to know.,https://www.slashfilm.com/1396012/animatronics-five-nights-at-freddys-explained/,https://www.slashfilm.com/img/gallery/all-of-the-animatronics-in-five-nights-at-freddys-explained/l-intro-1694828671.jpg,2023-09-16T13:00:21Z,"The animatronic cast of characters of ""Five Nights at Freddy's"" is quite expansive, but there are two other main machines that we could possibly see in the film, or future installments. The first is … [+1751 chars]"
23,"{'id': 'business-insider', 'name': 'Business Insider'}",Deogratias Eustace,"The US went from having 356 to 10,000 roundabouts in 2 decades, and a transportation engineer explains why they're so much better than traffic lights","Roundabouts are actually a safer way to control the flow of traffic and can reduce serious and fatal injury crashes by 90%, according to research.",https://www.businessinsider.com/why-us-has-so-many-roundabouts-2023-10,https://i.insider.com/653964450487ff031cae5c21?width=1200&format=jpeg,2023-10-25T19:58:49Z,"A roundabout has less potential conflict points than an intersection.CallinStan/iStock
<ul>
<li>In the United States, roundabouts have only become popular in the past couple decades.</li>
<li>Expert… [+6205 chars]"
24,"{'id': 'abc-news', 'name': 'ABC News'}",RIO YAMAT Associated Press,Las Vegas hospitality workers could go on strike as union holds authorization vote,Tens of thousands of hospitality workers in Las Vegas are set to vote on whether to authorize a strike that could disrupt dozens of resorts,https://abcnews.go.com/Business/wireStory/las-vegas-hospitality-workers-strike-union-holds-authorization-103507330,https://i.abcnewsfe.com/a/9e6ff342-6e9e-4d1e-a8ed-64cb0e3c765d/wirestory_08ace5065bc3ac22c7528b0d9417c3cb_16x9.jpg?w=992,2023-09-26T20:38:28Z,LAS VEGAS -- Tens of thousands of hospitality workers who keep the iconic casinos and hotels of Las Vegas humming were set to vote Tuesday on whether to authorize a strike amid ongoing contract negot… [+3822 chars]
25,"{'id': 'abc-news', 'name': 'ABC News'}",ELÉONORE HUGHES Associated Press,Ice pops cool down monkeys in Brazil at a Rio zoo during a rare winter heat wave,Animals at a zoo in Rio de Janeiro have been getting cold treats to cool them down during a rare winter heat wave,https://abcnews.go.com/Weird/wireStory/ice-pops-cool-monkeys-brazil-rio-zoo-rare-103417502,https://i.abcnewsfe.com/a/c8d475f7-fd5a-4a8b-ac06-4390db049ed1/wirestory_aa1d3a7f597fec61f0bd37cb6638e30e_16x9.jpg?w=992,2023-09-22T18:01:43Z,"RIO DE JANEIRO -- Upon spotting a zookeeper laden with a bucket full of fruit-flavored ice pops, black spider monkeys in Rio de Janeiros BioParque gracefully swung their way towards him on Friday, ch… [+1890 chars]"
26,"{'id': None, 'name': '/FILM'}",staff@slashfilm.com (BJ Colangelo),Why The Animatronics Are So Obsessed With Hunting Humans In Five Nights At Freddy's,"Five Nights at Freddy&amp;#39;s villains are so monstrous, one almost forgets to ask why they kill. Well, why do these larger-than-life animatronics get so violent?",https://www.slashfilm.com/1426660/five-nights-at-freddys-why-animatronics-obsessed-hunting-humans/,https://www.slashfilm.com/img/gallery/why-the-animatronics-are-so-obsessed-with-hunting-humans-in-five-nights-at-freddys/l-intro-1697853228.jpg,2023-10-27T18:00:00Z,"Throughout the film, an animatronic that resembles a small girl is shown, with a retractable claw chest that snaps down almost like a bear trap. This is Circus Baby, the main star of ""Circus Baby's P… [+1600 chars]"
27,"{'id': None, 'name': 'Atlas Obscura'}",ugc,"Circus Ring of Fame in Sarasota, Florida","Sarasota, Florida, was the home of two of the five original Ringling Brothers. As such, it has a strong connection to the history of the circus. In 1985, the city decided to erect a circus ring of fame, modeled after the Hollywood Walk of Fame.
Today it lives…",https://www.atlasobscura.com/places/circus-ring-of-fame-sarasota,https://img.atlasobscura.com/RorYYuN7J7b-xOMaKdiqbyNGh6dh77OE7PN_wwn7sv4/rt:fit/w:600/q:81/sm:1/scp:1/ar:1/aHR0cHM6Ly9hdGxh/cy1kZXYuczMuYW1h/em9uYXdzLmNvbS91/cGxvYWRzL3BsYWNl/X2ltYWdlcy84YWU0/OTFiMy0xNzgwLTQz/NTAtYTg5Mi0xNjkz/ODRkOTJmYzViMmQ5/OWU1ZGI4N2RhNjll/N2RfSU1HXzIwMjMw/NTA4XzE5NTg0My5q/cGc.jpg,2023-10-03T19:02:00Z,"Sarasota, Florida, was the home of two of the five original Ringling Brothers. As such, it has a strong connection to the history of the circus. In 1985, the city decided to erect a circus ring of fa… [+304 chars]"
28,"{'id': None, 'name': 'Gizmodo.com'}",Justin Carter,"Richard Moll, Batman Animated's Harvey Dent, Has Died at Age 80","Image: Albert L. Ortega/WireImage (Getty Images)
Actor Charles Richard Moll passed away on Friday at the age of 80.Known primarily for the role of bailiff Aristotle Nostradamus “Bull” Shannon on NBC’s Night Court, the actor was said to have passed peacefully…",https://gizmodo.com/obituary-richard-moll-night-court-bailiff-passed-away-1850969763,"https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/9ee7f56a8b996a69ab8e5f6f439167fc.jpg",2023-10-28T16:25:00Z,"Actor Charles Richard Moll passed away on Friday at the age of 80.
Known primarily for the role of bailiff Aristotle Nostradamus Bull Shannon on NBCs Night Court, the actor was said to have passed p… [+2178 chars]"
29,"{'id': None, 'name': 'NPR'}",Suzanne Nuyen,Up First briefing: Trump skips GOP debate; FTC sues Amazon; prepare for student loans,Trump will skip tonight's GOP presidential primary debate to hold a rally in Detroit. The FTC sues Amazon in a monopoly case. Student loan payments are resuming. Here's how to prepare.,https://www.npr.org/2023/09/27/1201962741/up-first-briefing-trump-skips-gop-debate-ftc-sues-amazon-student-loan-repayment,https://media.npr.org/assets/img/2023/09/27/milwaukee---republican-debate---gettyimages-1634816766_wide-8d232930d7c71c177016d7da268f2182d9e00038-s1400-c100.jpg,2023-09-27T11:33:51Z,"Good morning. You're reading the Up First newsletter. Subscribe here to get it delivered to your inbox, and listen to the Up First podcast for all the news you need to start your day.
Today's top st… [+5444 chars]"
30,"{'id': None, 'name': 'NPR'}",Franco Ordoñez,Trump bets big on Michigan with rally on GOP debate night as UAW strike continues,"Seven Republicans will join the second GOP debate Wednesday but the front-runner, former President Donald Trump won't be one of them. Instead, Trump will head to Michigan to court autoworkers.",https://www.npr.org/2023/09/27/1201876572/trump-michigan-autoworkers-uaw-strike-union-gop-debate,https://media.npr.org/assets/img/2023/09/26/milwaukee---republican-debate---gettyimages-1634816766_wide-8d232930d7c71c177016d7da268f2182d9e00038-s1400-c100.jpg,2023-09-27T11:00:18Z,"President Trump skipped the first Republican debate on August 23, 2023 in Milwaukee, Wisconsin.
Win McNamee/Getty Images
Seven Republicans will take the debate stage Wednesday for the second GOP pr… [+4530 chars]"
31,"{'id': 'business-insider', 'name': 'Business Insider'}",John L. Dorman,Republican Rep. Tim Burchett says he 'slept like a baby' after voting to remove Kevin McCarthy as speaker,"""I don't need a best friend in the Speaker's office,"" Burchett told Showtime on Wednesday. ""I need somebody that values our oath.""",https://www.businessinsider.com/tim-burchett-mccarthy-ouster-house-speaker-slept-like-baby-conservatives-2023-10,https://i.insider.com/652189019f7ca8b2bbdcdb2b?width=1200&format=jpeg,2023-10-07T17:19:17Z,"Rep. Tim Burchett of Tennessee, left, and Rep. Kevin McCarthy of California.Tom Williams/CQ-Roll Call, Inc via Getty Images; Elizabeth Frantz for The Washington Post via Getty Images
<ul><li>Rep. Ti… [+4003 chars]"
32,"{'id': 'business-insider', 'name': 'Business Insider'}",John L. Dorman,Cassidy Hutchinson says Ted Cruz told her not to be a 'tattletale' after she complained to Mark Meadows that Cruz crashed a Trump tarmac arrival in Texas,"""I was infuriated,"" Hutchinson wrote in her memoir of finding out Cruz was on the tarmac waiting for Trump. ""I spotted Cruz and made a dash for him.""",https://www.businessinsider.com/cassidy-hutchinson-ted-cruz-sparred-trump-texas-tarmac-arrival-book-2023-9,https://i.insider.com/65149e01eee46600193bb555?width=1200&format=jpeg,2023-09-30T14:04:41Z,"Former Trump White House aide Cassidy Hutchinson, left, and Sen. Ted Cruz of Texas.AP Photo/Jacquelyn Martin, File; AP Photo/Mariam Zuhaib
<ul>
<li>Cassidy Hutchinson, in her new memoir, recounted h… [+3818 chars]"
33,"{'id': None, 'name': 'Digital Trends'}",Blair Marnell,5 movies that deserve more hate,There are some movies that deserve to be buried under a mountain of hate for various crimes against cinema. And we've chosen to focus on five of those films.,https://www.digitaltrends.com/movies/five-movies-that-deserve-more-hate/,https://www.digitaltrends.com/wp-content/uploads/2023/10/Tenet-Movie.jpg?resize=1200%2C630&p=1,2023-10-21T15:00:34Z,"There are dozens, if not hundreds, of lists here on Digital Trends about the best movies, the underrated films, and the hidden gems on Netflix that you should be watching. Today, we’re going in a dif… [+5569 chars]"
34,"{'id': 'die-zeit', 'name': 'Die Zeit'}",ZEIT ONLINE: News -,DFB-Pokal: FC Bayern lädt Kinder in Zirkus ein: Alle Stars dabei,Hier finden Sie Informationen zu dem Thema „DFB-Pokal“. Lesen Sie jetzt „FC Bayern lädt Kinder in Zirkus ein: Alle Stars dabei“.,https://www.zeit.de/news/2023-10/29/fc-bayern-laedt-kinder-in-zirkus-ein-alle-stars-dabei,https://img.zeit.de/news/2023-10/29/fc-bayern-laedt-kinder-in-zirkus-ein-alle-stars-dabei-image-group/wide__1300x731,2023-10-29T15:29:19Z,Vor dem DFB-Pokalspiel beim Drittligisten 1. FC Saarbrücken an diesem Mittwoch gehen die Fußball-Profis des FC Bayern München um Kapitän Manuel Neuer und Torjäger Harry Kane in den Zirkus. Der deutsc… [+472 chars]
35,"{'id': None, 'name': '01net.com'}",Dimitri Charitsis,Cette veste pour cycliste est détectée automatiquement par les caméras des voitures. Vraiment ?,Le spécialiste des accessoires pour vélo Urban Circus et le fabricant de pneus Continental affirment avoir mis au point une veste plus visible de la part des systèmes d’aide à la conduite des voitures. Est-ce crédible ?,https://www.01net.com/actualites/cette-veste-pour-cycliste-est-detectee-automatiquement-par-les-cameras-des-voitures-vraiment.html,https://www.01net.com/app/uploads/2023/10/veste-detectable-reflechissante-impermeable-fluorescente-1400_932.jpg,2023-10-05T09:25:17Z,Le spécialiste des accessoires pour vélo Urban Circus et le fabricant de pneus Continental affirment avoir mis au point une veste plus visible de la part des systèmes daide à la conduite des voitures… [+3516 chars]
36,"{'id': None, 'name': 'Gizmodo.com'}",Mack DeGeurin,The Completely Unbelievable Story of the ‘Deepfake Cheer Mom’,"When Bucks County, Pennsylvania District Attorney Matthew Weintraub stepped up to a podium on March 15, 2021, he set in motion a chain reaction of events that would capture the attention of millions and manifest a host of festering anxieties about the dangers…",https://gizmodo.com/deepfake-cheer-mom-sues-for-defamation-1850884295,"https://i.kinja-img.com/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/34d191fcc04316a27b187a81c45e41c4.jpg",2023-10-03T16:05:00Z,"When Bucks County, Pennsylvania District Attorney Matthew Weintraub stepped up to a podium on March 15, 2021, he set in motion a chain reaction of events that would capture the attention of millions … [+26602 chars]"
37,"{'id': None, 'name': 'Stereogum'}",Chris DeVille,Travis Scott Postpones Raleigh Show At The Last Minute,"Travis Scott brought his Circus Maximus Tour to Raleigh’s PNC Arena Friday night, but a second date at the same venue set for Saturday was postponed at the last minute. Local TV news network WRAL reported that fans showed up to PNC Arena Saturday only to be g…",https://www.stereogum.com/2239241/travis-scott-postpones-raleigh-show-at-the-last-minute/news/,https://static.stereogum.com/uploads/2023/10/GettyImages-1714874160-1697476971-scaled.jpg,2023-10-16T17:38:57Z,"Travis Scott brought his Circus Maximus Tour to Raleigh’s PNC Arena Friday night, but a second date at the same venue set for Saturday was postponed at the last minute. Local TV news network WRAL rep… [+968 chars]"
38,"{'id': None, 'name': 'Marketingdirecto.com'}",Redacción,Wabi patrocina Rock Circus por segundo año consecutivo,"Wabi se une a la segunda temporada del espectáculo de música y circo extremo que se representará en IFEMA del 5 de octubre al 1 de noviembre.
La entrada Wabi patrocina Rock Circus por segundo año consecutivo se publicó primero en Marketing Directo.",https://www.marketingdirecto.com/anunciantes-general/anunciantes/wabi-patrocina-rock-circus-segundo-ano-consecutivo,https://www.marketingdirecto.com/wp-content/uploads/2023/10/Wabi-patrocina-Rock-Circus-por-segundo-ano-consecutivo.jpg,2023-10-24T09:56:16Z,"Wabi se une a la segunda temporada del espectáculo de música y circo extremo que se representará en IFEMA del 5 de octubre al 1 de noviembre.Wabi, el servicio de coche por suscripción 100% online, an… [+2463 chars]"
